"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Spec:** `entries/entries.spec.ts:185`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries","43734","Switching from 6 Months to 7 Days never increases the history count","Mobile Safari","2026-09-11","passed","2026-09-11","My Entries - Active and History","","",""
"**Spec:** `navigation/legal.spec.ts:67`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","21593","/contact-us redirects to the lobby and opens the Intercom messenger","Mobile Safari","2026-09-11","passed","2026-09-11","Legal - contact","","",""
"**Spec:** `transactions/transactions.spec.ts:307`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @transactions @prod","11522","Paging loads the next rows and keeps newest-first order across pages","Mobile Chrome","2026-09-11","passed","2026-09-11","Transactions - transaction log","","",""
"**Spec:** `home/home-search.spec.ts:48`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @home @search @prod","22407","A common letter narrows the grid without emptying it","Mobile Safari","2026-09-11","passed","2026-09-11","Home - Feed Search","","",""
"**Spec:** `navigation/shell.spec.ts:53`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @prod","4670","Unknown route renders the 404 page","Mobile Chrome","2026-09-11","passed","2026-09-11","Shell - system pages","","",""
"**Spec:** `packs/pack-detail.spec.ts:17`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff @smoke","26042","Detail page shows the pack name, Buy CTA and a back link","Desktop","2026-09-11","passed","2026-09-11","Packs - pack detail","","",""
"**Spec:** `entries/history-leaderboard-faq.spec.ts:22`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries @leaderboard @prod","14011","View Leaderboard on a history card opens the leaderboard modal with a working FAQ link","Mobile Chrome","2026-09-11","passed","2026-09-11","My Entries - History Leaderboard FAQ","","",""
"**Spec:** `packs/pack-detail.spec.ts:93`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff","17027","Unknown pack id shows the not-found message","Mobile Chrome","2026-09-11","passed","2026-09-11","Packs - pack detail","","",""
"**Spec:** `navigation/shell.spec.ts:33`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @prod","30536","Rewards tab sends a logged-out visitor to the free-signup login page","Mobile Safari","2026-09-11","passed","2026-09-11","Shell - logged-out bottom nav","","",""
"**Spec:** `packs/opening-iframe.spec.ts:50`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff","35501","Close bar dismisses the iframe and restores the Buy CTA","Desktop","2026-09-11","passed","2026-09-11","Packs - opening iframe","","",""
"**Spec:** `data-verification/picks-grid.spec.ts:411`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @data-verification @prod","18824","Match selector lists every API match for the default league","Mobile Safari","2026-09-11","passed","2026-09-11","Data verification - picks grid","","",""
"**Spec:** `theme/dark-mode.spec.ts:75`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @theme @staff","66851","Staff toggle flips the theme, swaps the logo and persists across reload","Desktop","2026-09-11","passed","2026-09-11","Theme - dark mode","","",""
"**Spec:** `auth/login.spec.ts:154`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","34733","Login is rejected with both fields empty","Mobile Chrome","2026-09-11","passed","2026-09-11","Login - Invalid Credentials","","",""
"**Spec:** `slip-persistence/slip-persistence.spec.ts:83`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @slipPersist @prod","54863","Slip persists through a hard page reload","Mobile Safari","2026-09-11","passed","2026-09-11","Slip persistence - navigation and reload","","",""
"**Spec:** `data-verification/entries-history.spec.ts:50`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @data-verification @prod","11674","History cards and summary render the history API data","Mobile Chrome","2026-09-11","passed","2026-09-11","Data verification - history entries","","",""
"**Spec:** `auth/login.spec.ts:62`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @smoke @prod @critical","3615","User can log in with a valid username","Mobile Chrome","2026-09-11","passed","2026-09-11","Login - Valid Credentials","","",""
"**Spec:** `data-verification/picks-grid.spec.ts:195`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @data-verification @prod","54194","Player cards render the offering API data","Mobile Safari","2026-09-11","passed","2026-09-11","Data verification - picks grid","","",""
"**Spec:** `modals/userlimits.spec.ts:46`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @userLimit @mutates @smoke","102571","Exceeding the daily entry limit shows the Limit Exceeded modal and Reset Limits clears it","Mobile Safari","2026-09-11","passed","2026-09-11","User Limits - Limit Exceeded Modal","","",""
"**Spec:** `transactions/transactions.spec.ts:232`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @transactions @prod","13550","Each type filter requests its category and lists only that category","Desktop","2026-09-11","passed","2026-09-11","Transactions - transaction log","","",""
"**Spec:** `entries/entries.spec.ts:19`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries @smoke @prod @critical","19486","Active tab shows the Entry Amount and Max Payout stats","Desktop","2026-09-11","passed","2026-09-11","My Entries - Active and History","","",""
"**Spec:** `packs/pack-detail.spec.ts:64`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff","17586","Quantity stepper is bounded at 1 and scales the Buy price","Desktop","2026-09-11","skipped","2026-09-11","Packs - pack detail","","",""
"**Spec:** `navigation/legal.spec.ts:27`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","14482","/rules renders the Game Rules PDF","Mobile Chrome","2026-09-11","passed","2026-09-11","Legal - policy documents","","",""
"**Spec:** `navigation/shell.spec.ts:33`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @prod","26514","Entries tab sends a logged-out visitor to the free-signup login page","Mobile Safari","2026-09-11","passed","2026-09-11","Shell - logged-out bottom nav","","",""
"**Spec:** `entries/entry-card.spec.ts:153`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries @prod","30448","Tailers pill reads ""<n> tailers | $<reward>"" when an entry has tailers","Mobile Safari","2026-09-11","skipped","2026-09-11","My Entries - entry card","","",""
"**Spec:** `auth/login.spec.ts:138`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","37133","Login is rejected with an empty username","Mobile Safari","2026-09-11","passed","2026-09-11","Login - Invalid Credentials","","",""
"**Spec:** `auth/login.spec.ts:164`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","36913","Error clears on retry with valid credentials","Mobile Chrome","2026-09-11","passed","2026-09-11","Login - Invalid Credentials","","",""
"**Spec:** `navigation/legal.spec.ts:41`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","17087","Signup Class Action Waiver link opens the Terms document at #class-action","Desktop","2026-09-11","passed","2026-09-11","Legal - policy documents","","",""
"**Spec:** `navigation/shell.spec.ts:33`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @prod","983","Entries tab sends a logged-out visitor to the free-signup login page","Desktop","2026-09-11","skipped","2026-09-11","Shell - logged-out bottom nav","","",""
"**Spec:** `signup/signup.spec.ts:81`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @signup","23018","All required fields are visible","Mobile Safari","2026-09-11","passed","2026-09-11","Signup - Form Fields","","",""
"**Spec:** `data-verification/picks-grid.spec.ts:330`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @data-verification @prod","15234","Stats selector tabs equal the API stat names for the default league","Mobile Safari","2026-09-11","passed","2026-09-11","Data verification - picks grid","","",""
"**Spec:** `signup/signup.spec.ts:42`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @signup @terms","13519","Footer ""Sign Up"" opens Terms page","Mobile Chrome","2026-09-11","passed","2026-09-11","Signup - Entry Points","","",""
"**Spec:** `theme/dark-mode.spec.ts:60`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @theme @staff","13622","Stored ""light"" preference boots the app light with the light logo","Desktop","2026-09-11","passed","2026-09-11","Theme - dark mode","","",""
"**Spec:** `packs/opening-iframe.spec.ts:18`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff @smoke","37639","Buy launches the Repackz opening iframe with a close bar","Mobile Chrome","2026-09-11","passed","2026-09-11","Packs - opening iframe","","",""
"**Spec:** `packs/lobby.spec.ts:11`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff @smoke","15784","Lobby renders the Open a Pack catalog with at least one pack tile","Desktop","2026-09-11","passed","2026-09-11","Packs - lobby","","",""
"**Spec:** `auth/login.spec.ts:90`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)","6399","User lands on home after a successful login","Mobile Safari","2026-09-11","passed","2026-09-11","Login - Valid Credentials","","",""
"**Spec:** `navigation/legal.spec.ts:27`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","31173","/terms renders the Terms Of Service PDF","Mobile Safari","2026-09-11","passed","2026-09-11","Legal - policy documents","","",""
"**Spec:** `slip-sharing/share-and-tail.spec.ts:172`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @slipShare @mutates @money","148319","Logged-out tailer signs in via the tail link, then auto-tails and submits","Mobile Safari","2026-09-11","failed","2026-09-11","Slip sharing - share and tail","","",""
"**Spec:** `entries/entry-card.spec.ts:119`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries @prod","40209","History entry surfaces a Won / Lost / Cancelled result pill","Mobile Safari","2026-09-11","passed","2026-09-11","My Entries - entry card","","",""
"**Spec:** `entries/entries.spec.ts:38`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries","15243","Active tab shows at most one page of entry cards, or the no-data state","Mobile Chrome","2026-09-11","passed","2026-09-11","My Entries - Active and History","","",""
"**Spec:** `packs/lobby.spec.ts:11`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff @smoke","15854","Lobby renders the Open a Pack catalog with at least one pack tile","Mobile Chrome","2026-09-11","passed","2026-09-11","Packs - lobby","","",""
"**Spec:** `packs/pack-detail.spec.ts:17`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff @smoke","27125","Detail page shows the pack name, Buy CTA and a back link","Mobile Chrome","2026-09-11","passed","2026-09-11","Packs - pack detail","","",""
"**Spec:** `rewards/partner-rewards.spec.ts:95`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @rewards @prod","6489","An available offer exposes an enabled CTA","Desktop","2026-09-11","passed","2026-09-11","Rewards - Partner Rewards","","",""
"**Spec:** `entries/entry-card.spec.ts:96`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries @prod","24041","Dedicated chevron toggle expands and collapses the card","Desktop","2026-09-11","passed","2026-09-11","My Entries - entry card","","",""
"**Spec:** `navigation/legal.spec.ts:27`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","14120","/rules renders the Game Rules PDF","Desktop","2026-09-11","passed","2026-09-11","Legal - policy documents","","",""
"**Spec:** `navigation/legal.spec.ts:27`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","13892","/responsible-gaming renders the Responsible Play PDF","Mobile Chrome","2026-09-11","passed","2026-09-11","Legal - policy documents","","",""
"**Spec:** `entries/entries.spec.ts:38`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries","31805","Active tab shows at most one page of entry cards, or the no-data state","Mobile Safari","2026-09-11","passed","2026-09-11","My Entries - Active and History","","",""
"**Spec:** `navigation/legal.spec.ts:89`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","15384","/contact-us renders no HubSpot ticket form on any breakpoint","Desktop","2026-09-11","passed","2026-09-11","Legal - contact","","",""
"**Spec:** `signup/signup.spec.ts:32`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @signup @terms","27836","Header ""Join Now"" opens Terms page","Mobile Safari","2026-09-11","passed","2026-09-11","Signup - Entry Points","","",""
"**Spec:** `rewards/partner-rewards.spec.ts:38`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @rewards @prod","13948","Partner offer cards render, or the empty state when none are available","Desktop","2026-09-11","passed","2026-09-11","Rewards - Partner Rewards","","",""
"**Spec:** `packs/lobby.spec.ts:41`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff","16424","Just Opened section shows recent pulls, or is absent when there are none","Mobile Chrome","2026-09-11","passed","2026-09-11","Packs - lobby","","",""
"**Spec:** `auth/login.spec.ts:154`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","36735","Login is rejected with both fields empty","Desktop","2026-09-11","passed","2026-09-11","Login - Invalid Credentials","","",""
"**Spec:** `entries/entries.spec.ts:121`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries","67654","Cancel Entry countdown stays within the 5-minute window","Mobile Chrome","2026-09-11","skipped","2026-09-11","My Entries - Active and History","","",""
"**Spec:** `packs/access.spec.ts:11`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @smoke @prod","12162","Unauthenticated visit to /packs redirects to login with a next param","Mobile Safari","2026-09-11","passed","2026-09-11","Packs - access control","","",""
"**Spec:** `auth/login.spec.ts:39`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","2493","Login page is reachable by direct URL","Mobile Safari","2026-09-11","passed","2026-09-11","Login - Page Rendering","","",""
"**Spec:** `entries/entries.spec.ts:263`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries @smoke @prod","184002","Pagination advances through every history page","Mobile Safari","2026-09-11","broken","2026-09-11","My Entries - Active and History","","",""
"**Spec:** `navigation/legal.spec.ts:80`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","16774","/contact still resolves, through /contact-us into the lobby","Desktop","2026-09-11","passed","2026-09-11","Legal - contact","","",""
"**Spec:** `entries/entry-card.spec.ts:261`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries @contests @mutates @money","99974","Fresh entry shows a live cancel countdown and confirming Cancel Entry removes it everywhere","Desktop","2026-09-11","passed","2026-09-11","My Entries - cancel entry","","",""
"**Spec:** `navigation/shell-desktop.spec.ts:43`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @desktop @navigation @prod","25371","Logged-out carousel shows the $5 signup entry and the first-deposit match","Desktop","2026-09-11","passed","2026-09-11","Shell - desktop header promo carousel","","",""
"**Spec:** `auth/login.spec.ts:164`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","43070","Error clears on retry with valid credentials","Mobile Safari","2026-09-11","passed","2026-09-11","Login - Invalid Credentials","","",""
"**Spec:** `auth/login.spec.ts:222`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth @smoke @prod @critical","14409","Logged-in user can log out","Mobile Safari","2026-09-11","passed","2026-09-11","Login - Logout Flow","","",""
"**Spec:** `entries/entry-card.spec.ts:174`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries @prod","23962","Share button opens the share-slip modal for shareable entries","Desktop","2026-09-11","skipped","2026-09-11","My Entries - entry card","","",""
"**Spec:** `data-verification/search.spec.ts:142`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @data-verification @prod","620","Searching a team abbreviation shows that team's players","Desktop","2026-09-11","skipped","2026-09-11","Data verification - feed search","","",""
"","8","Submitting a contest raises the entry amount and max payout totals","Desktop","2026-09-11","skipped","2026-09-11","Contests - Enter Contest","","",""
"**Spec:** `slip-persistence/slip-persistence.spec.ts:83`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @slipPersist @prod","52674","Slip persists through a hard page reload","Desktop","2026-09-11","passed","2026-09-11","Slip persistence - navigation and reload","","",""
"**Spec:** `transactions/transactions.spec.ts:374`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @transactions @prod","6025","Empty state renders for a month with no transactions","Desktop","2026-09-11","passed","2026-09-11","Transactions - transaction log","","",""
"**Spec:** `packs/lobby.spec.ts:54`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff","32252","Pending Packs row lists 'Open Pack' actions when the user owns open rounds","Mobile Safari","2026-09-11","skipped","2026-09-11","Packs - lobby","","",""
"**Spec:** `packs/pack-detail.spec.ts:35`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff","32173","Back link returns to the lobby","Mobile Chrome","2026-09-11","passed","2026-09-11","Packs - pack detail","","",""
"**Spec:** `auth/login.spec.ts:243`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","17184","User can log in again after logging out","Mobile Safari","2026-09-11","passed","2026-09-11","Login - Logout Flow","","",""
"**Spec:** `entries/entry-card.spec.ts:174`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries @prod","15564","Share button opens the share-slip modal for shareable entries","Mobile Chrome","2026-09-11","skipped","2026-09-11","My Entries - entry card","","",""
"**Spec:** `auth/login.spec.ts:47`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","1313","Password field masks its input","Mobile Chrome","2026-09-11","passed","2026-09-11","Login - Page Rendering","","",""
"**Spec:** `navigation/legal.spec.ts:27`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","16415","/privacy-policy renders the Privacy Policy PDF","Mobile Safari","2026-09-11","passed","2026-09-11","Legal - policy documents","","",""
"**Spec:** `data-verification/search.spec.ts:172`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @data-verification @prod","598","Search auto-switches the stat tab to one the searched player offers","Desktop","2026-09-11","skipped","2026-09-11","Data verification - feed search","","",""
"**Spec:** `packs/pack-detail.spec.ts:48`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff","20763","View Odds opens the Pack Odds modal (when the pack has odds)","Desktop","2026-09-11","passed","2026-09-11","Packs - pack detail","","",""
"**Spec:** `transactions/transactions.spec.ts:347`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @transactions @prod","5758","Contest Settled rows credit the payout","Desktop","2026-09-11","passed","2026-09-11","Transactions - transaction log","","",""
"**Spec:** `entries/entries.spec.ts:211`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries","14317","First history card shows the amount, result and pick count from the API","Mobile Chrome","2026-09-11","passed","2026-09-11","My Entries - Active and History","","",""
"**Spec:** `navigation/legal.spec.ts:27`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @legal @prod","18890","/terms renders the Terms Of Service PDF","Desktop","2026-09-11","passed","2026-09-11","Legal - policy documents","","",""
"**Spec:** `auth/login.spec.ts:183`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","5645","Forgot password link navigates to password reset","Mobile Safari","2026-09-11","passed","2026-09-11","Login - Navigation","","",""
"**Spec:** `slip-persistence/slip-persistence.spec.ts:27`

**Project:** Desktop · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @slipPersist @prod","42786","Slip persists through an Entries tab round-trip","Desktop","2026-09-11","passed","2026-09-11","Slip persistence - navigation and reload","","",""
"**Spec:** `auth/login.spec.ts:130`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @auth","34809","Login is rejected for an unknown username","Mobile Chrome","2026-09-11","passed","2026-09-11","Login - Invalid Credentials","","",""
"**Spec:** `navigation/shell.spec.ts:80`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @prod","22507","?coupon and ?btag are stored as the referral cookies","Mobile Safari","2026-09-11","passed","2026-09-11","Shell - system pages","","",""
"**Spec:** `modals/userlimits.spec.ts:46`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @userLimit @mutates @smoke","35110","Exceeding the daily entry limit shows the Limit Exceeded modal and Reset Limits clears it","Mobile Chrome","2026-09-11","passed","2026-09-11","User Limits - Limit Exceeded Modal","","",""
"","12","Shows an error when password confirmation does not match","Mobile Safari","2026-09-11","skipped","2026-09-11","Signup - Form Fields","","",""
"**Spec:** `transactions/transactions.spec.ts:421`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @transactions @contests @mutates @money","58004","Placing an entry logs Contest Placed and cancelling it logs Contest Canceled as the newest rows","Mobile Chrome","2026-09-11","passed","2026-09-11","Transactions - contest rows","","",""
"","18","Shows an error when password confirmation does not match","Mobile Chrome","2026-09-11","skipped","2026-09-11","Signup - Form Fields","","",""
"**Spec:** `menu/account-center.spec.ts:39`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @menu @prod","25133","Items are grouped under Account, Rewards and Support","Mobile Safari","2026-09-11","passed","2026-09-11","Menu - Account Center","","",""
"**Spec:** `packs/pack-detail.spec.ts:64`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff","10173","Quantity stepper is bounded at 1 and scales the Buy price","Mobile Chrome","2026-09-11","skipped","2026-09-11","Packs - pack detail","","",""
"**Spec:** `entries/entry-card.spec.ts:96`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @entries @prod","17484","Dedicated chevron toggle expands and collapses the card","Mobile Chrome","2026-09-11","passed","2026-09-11","My Entries - entry card","","",""
"**Spec:** `signup/signup.spec.ts:11`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @signup @terms @smoke @prod","23208","Terms page leads to signup page","Mobile Safari","2026-09-11","passed","2026-09-11","Signup - Entry Points","","",""
"**Spec:** `navigation/shell.spec.ts:80`

**Project:** Mobile Chrome · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @navigation @prod","11527","?coupon and ?btag are stored as the referral cookies","Mobile Chrome","2026-09-11","passed","2026-09-11","Shell - system pages","","",""
"**Spec:** `packs/pack-detail.spec.ts:48`

**Project:** Mobile Safari · **Env:** staging · **Release:** release-44

**User:** default (qa***)

**Tags:** @packs @staff","80024","View Odds opens the Pack Odds modal (when the pack has odds)","Mobile Safari","2026-09-11","passed","2026-09-11","Packs - pack detail","","",""
